Timestamp,Calbration Flag,ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYR_X,GYR_Y,GYR_Z,YAW,PITCH,ROLL,QUAT_0,QUAT_1,QUAT_2,QUAT_3,GRA_X,GRA_Y,GRA_Z,LIN_X,LIN_Y,LIN_Z,LDR1,LDR2,LDR3,LDR4,LDR5,LDR6,US_1,US_2,US_3,US_4,US_5
1647883,1,4620,9940,-12180,-100,-84,1146,-267,-75,100,101.032158,-1.017452,-6.364447,-0.028454,-0.048479,0.770269,0.635237,0.017757,-0.110835,0.993680,-0.082243,-0.026835,-0.15232,56,71,22,54,135,19,0,10,15,23,21
1647890,1,3290,-6160,-14000,-44,-68,946,-282,-84,108,101.071922,-0.866760,-6.399045,-0.029643,-0.047888,0.770530,0.634911,0.015127,-0.111440,0.993656,-0.028873,-0.043440,0.047656,55,69,22,52,131,19,0,10,15,23,21
1647897,1,420,-630,-7350,-8,-91,968,-265,-79,111,101.149506,-1.003123,-6.405018,-0.028726,-0.048702,0.770907,0.634433,0.017507,-0.111539,0.993606,0.009507,-0.020539,0.025606,53,66,21,50,128,18,0,10,15,23,21
1647904,1,-3430,-560,-3640,-18,-117,964,-277,-81,105,101.270668,-0.896657,-6.458923,-0.029690,-0.048508,0.771594,0.633568,0.015649,-0.112477,0.993531,-0.002351,0.004523,0.029531,56,70,23,53,134,19,0,10,15,23,21
1647918,1,4830,-3080,-7770,-48,-39,883,-271,-88,108,101.358047,-0.880136,-6.420056,-0.029549,-0.048177,0.772099,0.632984,0.015361,-0.111804,0.993612,-0.032639,-0.072804,0.110612,53,66,21,50,128,18,0,10,15,23,21
1647925,1,2730,770,-7210,-8,-65,994,-271,-82,108,101.432663,-0.872580,-6.501638,-0.030019,-0.048705,0.772479,0.632457,0.015229,-0.113219,0.993454,0.007229,-0.048218,-0.000547,56,71,23,54,135,19,0,10,15,23,21
1647932,1,-1190,-840,-7700,0,-142,950,-273,-79,115,101.512093,-0.796841,-6.544275,-0.030732,-0.048596,0.772927,0.631884,0.013907,-0.113960,0.993388,0.013907,0.028040,0.043388,55,68,22,51,130,19,0,10,15,23,21
1647939,1,-3080,-140,-6300,-41,-47,1197,-276,-85,105,101.540207,-0.821527,-6.535797,-0.030506,-0.048682,0.773077,0.631706,0.014338,-0.113812,0.993399,-0.026662,-0.066812,-0.203601,54,67,22,51,129,19,0,10,15,23,21
1647946,1,1190,-10010,-4340,-59,-98,902,-277,-82,100,101.555168,-0.727275,-6.512262,-0.031007,-0.048008,0.773203,0.631578,0.012693,-0.113407,0.993468,-0.046307,-0.015407,0.091467,56,72,23,54,135,19,0,10,15,23,21
1647953,1,4410,3220,-2520,3,-101,1008,-265,-72,109,101.605621,-0.850412,-6.535055,-0.030280,-0.048853,0.773427,0.631274,0.014842,-0.113799,0.993393,0.017842,-0.012799,-0.014607,55,68,22,51,129,19,0,10,15,23,21
1647960,1,-1680,6860,-6790,-10,-142,1267,-276,-75,96,101.653755,-0.797464,-6.589602,-0.030917,-0.048943,0.773688,0.630916,0.013918,-0.114746,0.993297,0.003918,0.027254,-0.273703,54,67,22,51,129,18,0,9,0,21,20
1647967,1,6860,-2030,-6930,-31,-96,900,-286,-82,103,101.649933,-0.731231,-6.472012,-0.030719,-0.047784,0.773740,0.630951,0.012762,-0.112709,0.993546,-0.018238,-0.016709,0.093546,56,71,23,54,134,19,0,9,0,21,20
1647974,1,3220,0,-2100,-44,-119,980,-282,-84,105,101.649750,-0.837195,-6.529796,-0.030321,-0.048757,0.773677,0.630973,0.014611,-0.113708,0.993407,-0.029389,0.005292,0.013407,54,68,22,51,128,18,0,9,0,21,20
1647981,1,0,-560,-1050,-7,-101,924,-279,-78,99,101.723930,-0.781101,-6.523785,-0.030636,-0.048428,0.774108,0.630454,0.013632,-0.113605,0.993432,0.006632,-0.012605,0.069432,54,67,22,51,128,17,0,9,0,21,20
1647988,1,-4340,-420,-4760,-8,-110,973,-280,-81,108,101.807533,-0.745919,-6.578846,-0.031141,-0.048629,0.774557,0.629862,0.013018,-0.114561,0.993331,0.005018,-0.004561,0.020331,56,71,23,54,6,32787,0,9,0,21,20
1647995,1,-1050,1820,-6510,-82,-31,1160,-282,-75,111,101.808655,-0.778045,-6.551241,-0.030771,-0.048619,0.774564,0.629874,0.013579,-0.114081,0.993379,-0.068421,-0.083081,-0.166621,54,67,21,51,127,18,0,9,0,21,20
1648002,1,4480,-560,-7070,-45,-48,973,-295,-79,105,101.877228,-0.716348,-6.580281,-0.031319,-0.048495,0.774950,0.629380,0.012502,-0.114586,0.993335,-0.032498,-0.066586,0.020335,54,67,22,51,125,18,0,9,0,21,20
1648009,1,0,-420,-4340,-61,-67,957,-282,-79,111,101.938118,-0.704339,-6.670772,-0.031871,-0.049058,0.775250,0.628939,0.012293,-0.116155,0.993155,-0.048707,-0.049155,0.036155,56,71,23,54,133,19,0,9,0,21,20
1648016,1,-1470,910,-3920,6,-81,1189,-279,-75,100,102.052521,-0.658712,-6.675556,-0.032158,-0.048873,0.775892,0.628147,0.011496,-0.116239,0.993155,0.017496,-0.035239,-0.195845,54,67,22,50,127,18,0,9,0,21,20
1648023,1,5740,-3150,-6650,-50,-55,899,-292,-76,97,102.136520,-0.579466,-6.643761,-0.032485,-0.048247,0.776394,0.627558,0.010113,-0.115690,0.993234,-0.039887,-0.060690,0.094234,53,66,21,51,127,18,0,9,0,21,20
1648030,1,5180,840,-7000,-61,-96,1014,-294,-81,103,102.156250,-0.641933,-6.669439,-0.032194,-0.048768,0.776469,0.627440,0.011204,-0.116134,0.993170,-0.049796,-0.020134,-0.02083,56,71,23,54,132,19,0,9,0,21,20
1648192,1,-4760,-6650,-10220,-74,90,1028,-303,-70,97,103.056435,-0.592136,-6.624168,-0.031904,-0.048441,0.781411,0.621315,0.010335,-0.115350,0.993271,-0.063665,-0.205350,-0.034729,55,70,22,53,132,19,0,9,0,21,20
1648199,1,490,8260,-13790,-156,32,1010,-316,-63,100,103.263611,-0.693525,-6.559705,-0.030775,-0.048607,0.782525,0.619956,0.012104,-0.114230,0.993381,-0.143896,-0.146230,-0.016619,54,67,22,51,127,18,0,6,0,21,19
1648206,1,980,-4690,-16310,33,170,1097,-310,-75,100,103.391327,-0.467005,-6.607419,-0.032527,-0.047744,0.783273,0.618988,0.008151,-0.115062,0.993325,0.041151,-0.285062,-0.103675,53,67,22,51,127,18,0,6,0,21,19
1648213,1,2520,-1680,-17150,-124,74,933,-306,-70,91,103.621094,-0.517033,-6.592313,-0.032008,-0.047976,0.784502,0.617439,0.009024,-0.114799,0.993348,-0.114976,-0.188799,0.060348,56,71,23,54,132,19,0,6,0,21,19
1648220,1,2940,840,-20790,-6,78,1099,-291,-60,93,103.892174,-0.409888,-6.604391,-0.032694,-0.047559,0.785992,0.615538,0.007154,-0.115010,0.993339,0.001154,-0.193010,-0.105661,53,67,21,50,126,18,0,6,0,21,19
1648227,1,1540,-1470,-24640,5,82,1032,-318,-66,97,104.170090,-0.293457,-6.596835,-0.033339,-0.046963,0.787524,0.613587,0.005122,-0.114881,0.993366,0.010122,-0.196881,-0.038634,53,66,21,51,126,18,0,6,0,21,19
1648234,1,70,-2030,-24990,-67,94,1057,-321,-72,97,104.352951,-0.290351,-6.584738,-0.033220,-0.046916,0.788508,0.612332,0.005068,-0.114671,0.993391,-0.061932,-0.208671,-0.063609,56,71,23,54,131,19,0,6,0,21,19
1648241,1,-770,-5600,-21490,42,80,939,-309,-66,97,104.529327,-0.227743,-6.560773,-0.033452,-0.046468,0.789479,0.611101,0.003975,-0.114256,0.993443,0.045975,-0.194256,0.054443,53,67,21,50,125,18,0,6,0,21,19
1648248,1,-350,-3990,-15190,-20,27,1079,-295,-63,97,104.812912,-0.125496,-6.571322,-0.034098,-0.046080,0.791017,0.609102,0.002190,-0.114440,0.993428,-0.017810,-0.141440,-0.085572,54,68,22,52,127,19,0,6,0,21,19
1648255,1,2800,-140,-12460,-47,-42,969,-304,-70,100,104.971039,-0.102419,-6.549983,-0.034081,-0.045857,0.791873,0.608008,0.001788,-0.114070,0.993471,-0.045212,-0.072070,0.024471,56,71,23,54,131,19,0,6,0,21,19
1648262,1,2310,-910,-16030,-79,-122,1094,-319,-69,93,105.187584,-0.006823,-6.560224,-0.034710,-0.045487,0.793045,0.606469,0.000119,-0.114247,0.993452,-0.078881,0.007753,-0.100548,53,67,22,50,124,18,0,6,0,21,19
1648269,1,70,-6930,-27160,-64,-121,898,-307,-69,94,105.389557,0.061709,-6.557452,-0.035090,-0.045167,0.794135,0.605044,-0.001077,-0.114199,0.993457,-0.065077,0.006801,0.095457,54,68,22,52,127,19,0,6,0,21,19
1648276,1,0,-1960,-34440,-162,-60,1065,-316,-67,100,105.713684,0.114673,-6.541428,-0.035246,-0.044876,0.795865,0.602779,-0.002001,-0.113921,0.993488,-0.164001,-0.053921,-0.071512,55,70,23,53,129,19,0,6,0,21,19
1648283,1,-280,-840,-36610,-115,-49,1048,-307,-63,91,106.053001,0.249430,-6.550221,-0.036097,-0.044335,0.797682,0.600362,-0.004353,-0.114073,0.993463,-0.119353,-0.065073,-0.054537,53,66,22,50,123,18,0,6,0,19,19
1648290,1,2870,4130,-38710,-46,-37,943,-307,-63,93,106.484909,0.316249,-6.531302,-0.036297,-0.043990,0.799965,0.597330,-0.005520,-0.113744,0.993495,-0.051520,-0.076744,0.050495,54,69,22,52,127,19,0,6,0,19,19
1648297,1,1610,2730,-38990,-84,-33,1038,-313,-64,103,106.900047,0.413043,-6.538755,-0.036854,-0.043671,0.802147,0.594386,-0.007209,-0.113872,0.993469,-0.091209,-0.080872,-0.044531,55,70,23,53,128,19,0,6,0,19,19
1648304,1,-70,-1540,-38920,-67,-13,987,-312,-72,105,107.328644,0.490679,-6.522800,-0.037153,-0.043296,0.804392,0.591354,-0.008564,-0.113594,0.993490,-0.075564,-0.100594,0.00649,52,65,21,49,122,18,0,6,0,19,19
1648311,1,-840,-3010,-38360,-17,-12,1016,-319,-60,97,107.759331,0.560702,-6.524915,-0.037493,-0.043090,0.806626,0.588296,-0.009786,-0.113630,0.993475,-0.026786,-0.101630,-0.022525,54,70,22,53,127,18,0,6,0,19,19
1648318,1,3360,4690,-40040,-3,-45,978,-327,-52,91,108.207626,0.585438,-6.506297,-0.037404,-0.042979,0.808935,0.585131,-0.010218,-0.113306,0.993508,-0.013218,-0.068306,0.015507,55,70,23,52,126,19,0,6,0,19,19
1648325,1,3920,9310,-42420,-84,-65,1134,-310,-61,109,108.673859,0.653747,-6.485425,-0.037606,-0.042636,0.811334,0.581813,-0.011410,-0.112943,0.993536,-0.095410,-0.047943,-0.140464,52,65,21,50,121,18,0,6,0,19,19
1648332,1,-1330,-1750,-43260,4,-59,971,-313,-51,99,109.048363,0.745778,-6.499741,-0.038192,-0.042395,0.813248,0.579113,-0.013016,-0.113189,0.993488,-0.009016,-0.054189,0.022488,54,70,23,53,127,19,0,6,0,19,19
1648339,1,-560,210,-41510,-72,-69,999,-327,-60,96,109.435272,0.659536,-6.453502,-0.037202,-0.042629,0.815195,0.576417,-0.011511,-0.112389,0.993598,-0.083511,-0.043389,-0.005402,54,68,22,51,125,19,0,6,0,19,19
1648346,1,-560,-2800,-41790,-66,-77,1010,-324,-52,100,109.833420,0.736067,-6.464138,-0.037653,-0.042450,0.817207,0.573544,-0.012846,-0.112572,0.993561,-0.078846,-0.035572,-0.016439,52,66,22,50,122,19,0,6,0,19,19
1648353,1,4340,3920,-46480,-62,-128,1111,-336,-54,100,110.301018,0.645055,-6.405782,-0.036538,-0.042639,0.819541,0.570263,-0.011258,-0.111562,0.993694,-0.073258,0.016438,-0.117306,55,71,23,54,128,19,0,6,0,19,19
1648360,1,3430,6090,-52430,-96,-66,935,-327,-52,97,110.782372,0.616136,-6.403140,-0.036138,-0.042917,0.821923,0.566829,-0.010753,-0.111517,0.993704,-0.106753,-0.045517,0.058704,53,68,22,51,124,19,0,6,0,19,19
1648367,1,2240,1960,-54670,-96,-61,988,-331,-42,96,111.239151,0.654323,-6.370587,-0.036082,-0.042638,0.824197,0.563542,-0.011420,-0.110952,0.993760,-0.107420,-0.049952,0.00576,52,66,22,50,123,18,8,8,24,16,19
1648374,1,0,490,-54670,-40,-48,1006,-328,-45,109,111.737755,0.644969,-6.357018,-0.035762,-0.042743,0.826644,0.559958,-0.011257,-0.110716,0.993788,-0.051257,-0.062716,-0.012212,55,71,23,54,129,19,8,8,24,16,19
1648381,1,280,350,-55160,0,-59,1001,-339,-46,99,112.273323,0.649329,-6.324387,-0.035435,-0.042652,0.829266,0.556097,-0.011333,-0.110150,0.993850,-0.011333,-0.051150,-0.00715,54,68,22,51,125,19,8,8,24,16,19
1648388,1,3150,6510,-60760,-75,-45,1024,-340,-43,100,112.947266,0.657972,-6.265749,-0.034964,-0.042392,0.832545,0.551225,-0.011484,-0.109133,0.993961,-0.086484,-0.064133,-0.030039,53,68,22,52,125,19,8,8,24,16,19
1648395,1,1120,1820,-64190,-82,-47,1002,-343,-33,109,113.501854,0.743894,-6.261446,-0.035364,-0.042119,0.835224,0.547153,-0.012983,-0.109056,0.993951,-0.094983,-0.062056,-0.008049,55,72,24,54,129,19,8,8,24,16,19
1648402,1,-70,-140,-63630,-86,-63,1026,-337,-48,109,114.188980,0.809488,-6.220504,-0.035397,-0.041720,0.838518,0.542120,-0.014128,-0.108344,0.994013,-0.100128,-0.045344,-0.031987,53,67,22,51,124,19,8,8,24,16,19
1648409,1,1190,1960,-64470,30,-104,992,-342,-45,103,114.937698,0.852875,-6.163758,-0.035177,-0.041330,0.842072,0.536628,-0.014885,-0.107359,0.994109,0.015115,-0.003359,0.002109,53,68,23,52,126,19,8,8,24,16,19
1648423,1,2240,4760,-73500,-81,-50,1023,-348,-40,106,116.284737,0.858902,-6.113394,-0.034501,-0.041340,0.848341,0.526705,-0.014990,-0.106485,0.994201,-0.095990,-0.056485,-0.028799,52,67,22,50,124,18,8,8,24,16,19
1648430,1,980,2660,-71610,-77,-43,1011,-349,-36,100,116.962608,0.775570,-6.068031,-0.033431,-0.041586,0.851442,0.521727,-0.013536,-0.105700,0.994306,-0.090536,-0.062700,-0.016694,54,71,23,53,129,19,8,8,24,16,19
1648437,1,-770,-980,-70000,-33,-50,1031,-349,-28,106,117.666473,0.790169,-6.046309,-0.033186,-0.041563,0.854642,0.516487,-0.013791,-0.105322,0.994343,-0.046791,-0.055322,-0.036657,53,68,23,50,125,18,8,8,24,16,19
1648444,1,-1680,-2870,-70910,5,-75,1012,-363,-27,105,118.455795,0.632482,-5.949023,-0.031285,-0.041765,0.858185,0.510682,-0.011039,-0.103637,0.994554,-0.006039,-0.028637,-0.017446,54,70,23,52,129,18,8,8,24,16,19
1648451,1,2450,5250,-72800,-22,-54,1000,-357,-33,108,119.160332,0.602009,-5.895830,-0.030564,-0.041691,0.861322,0.505422,-0.010507,-0.102714,0.994655,-0.032507,-0.048714,-0.005345,54,69,23,52,128,19,9,11,24,16,22
1648458,1,2100,4900,-76300,-82,-52,1010,-352,-31,102,119.875465,0.692412,-5.895216,-0.030982,-0.041482,0.864476,0.500000,-0.012085,-0.102702,0.994639,-0.094085,-0.050702,-0.015361,52,67,22,50,125,18,9,11,24,16,22
1648465,1,-1470,-2870,-76860,-26,-79,1032,-354,-16,102,120.585213,0.759786,-5.883006,-0.031182,-0.041289,0.867573,0.494611,-0.013260,-0.102488,0.994646,-0.039260,-0.023488,-0.037354,55,71,24,53,131,18,9,11,24,16,22
1648472,1,2940,6440,-72380,31,-97,965,-369,-21,105,121.317017,0.604087,-5.790197,-0.029339,-0.041448,0.870720,0.489150,-0.010543,-0.100880,0.994843,0.020457,-0.003880,0.029842,54,70,23,52,129,18,9,11,24,16,22
1648479,1,5390,12460,-72870,-12,-116,1031,-364,-22,111,122.073708,0.606117,-5.762072,-0.028961,-0.041417,0.873942,0.483396,-0.010579,-0.100392,0.994892,-0.022579,0.015608,-0.036108,53,68,23,51,127,18,9,11,24,16,22
1648487,1,2100,4270,-78890,-56,-63,1004,-355,-21,111,122.824387,0.687072,-5.759643,-0.029298,-0.041250,0.877104,0.477628,-0.011991,-0.100348,0.994880,-0.067991,-0.037348,-0.00912,56,73,24,54,133,18,9,11,24,16,22
1648494,1,2100,4830,-78260,-76,-37,1002,-363,-15,93,123.528656,0.598992,-5.707372,-0.028153,-0.041391,0.880028,0.472277,-0.010454,-0.099442,0.994989,-0.086454,-0.062442,-0.007012,54,69,23,51,128,17,9,11,24,16,22
1648501,1,-280,-70,-75530,-32,-40,1028,-373,-12,109,124.275604,0.614358,-5.689023,-0.027926,-0.041370,0.883097,0.466529,-0.010722,-0.099123,0.995017,-0.042722,-0.059123,-0.032983,54,69,23,52,129,17,9,11,24,16,22
1648508,1,1540,3220,-75600,46,-117,987,-358,-4,111,125.067665,0.507275,-5.603989,-0.026470,-0.041335,0.886314,0.460477,-0.008853,-0.097648,0.995182,0.037147,0.019352,0.008182,56,73,25,51,122,12,9,11,24,16,22
1648515,1,5810,12880,-77910,-31,-96,1028,-370,-12,108,125.827057,0.459646,-5.549936,-0.025611,-0.041279,0.889358,0.454624,-0.008022,-0.096710,0.995280,-0.039022,-0.000710,-0.03272,54,68,23,50,128,17,9,11,24,16,22
1648522,1,2170,4270,-81200,-72,-45,998,-373,-15,112,126.680450,0.639374,-5.543320,-0.026677,-0.040714,0.892748,0.447919,-0.011159,-0.096592,0.995261,-0.083159,-0.051592,-0.002739,54,70,24,52,131,17,9,11,24,16,22
1648529,1,1190,2940,-79030,-68,-42,1015,-364,-1,108,127.426430,0.568804,-5.491581,-0.025660,-0.040755,0.895653,0.442137,-0.009927,-0.095695,0.995361,-0.077927,-0.053695,-0.019639,57,73,25,54,135,17,9,11,24,16,22
1648536,1,-700,-840,-75600,-19,-57,1015,-375,-9,109,128.184845,0.595864,-5.474089,-0.025536,-0.040683,0.898570,0.436193,-0.010400,-0.095390,0.995386,-0.029400,-0.038390,-0.019614,54,68,23,50,129,17,12,24,20,16,0
1648543,1,-700,-980,-75110,6,-77,993,-364,4,109,128.987518,0.500768,-5.396749,-0.024212,-0.040610,0.901618,0.429942,-0.008740,-0.094048,0.995529,-0.002740,-0.017048,0.002529,55,70,24,52,132,17,12,24,20,16,0
1648550,1,4200,8820,-76930,0,-115,1030,-375,9,105,129.745422,0.446059,-5.330342,-0.023265,-0.040447,0.904457,0.424004,-0.007785,-0.092895,0.995646,-0.007785,0.022105,-0.034355,57,74,25,54,136,17,12,24,20,16,0
1648557,1,2030,4900,-81970,-71,-49,1013,-387,-9,118,130.583649,0.593019,-5.332219,-0.024139,-0.040096,0.907554,0.417320,-0.010350,-0.092926,0.995619,-0.081350,-0.043926,-0.017381,54,69,24,50,130,17,12,24,20,16,0
1648564,1,140,490,-83370,-84,-33,1015,-379,1,114,131.475555,0.672890,-5.268152,-0.024232,-0.039487,0.910806,0.410226,-0.011744,-0.091811,0.995707,-0.095744,-0.058811,-0.019293,55,70,24,52,134,17,12,24,20,16,0
1648571,1,-1610,-2450,-79590,-36,-75,1052,-384,-1,115,132.330032,0.769931,-5.253480,-0.024659,-0.039207,0.913856,0.403389,-0.013437,-0.091554,0.995709,-0.049437,-0.016554,-0.056291,57,74,25,54,137,17,12,24,20,16,0
1648578,1,1260,3430,-78050,38,-96,955,-384,13,115,133.167709,0.635474,-5.160593,-0.022974,-0.039110,0.916797,0.396768,-0.011091,-0.089942,0.995885,0.026909,0.006058,0.040885,54,69,24,50,131,17,12,24,20,16,0
1648585,1,4760,11200,-89530,-25,-120,1024,-379,15,115,134.053391,0.646767,-5.134317,-0.022673,-0.039037,0.919847,0.389672,-0.011288,-0.089485,0.995924,-0.036288,0.030515,-0.028076,56,72,25,53,137,17,12,24,20,16,0
1648592,1,-70,700,-88410,-86,-20,1047,-390,19,108,134.788712,0.772672,-5.162853,-0.023530,-0.038989,0.922331,0.383707,-0.013485,-0.089979,0.995852,-0.099485,-0.069979,-0.051148,57,72,25,52,149,22,12,24,20,16,0
1648599,1,-1610,-2380,-84490,2,-67,1014,-391,16,105,135.628113,0.736772,-5.133680,-0.022859,-0.039043,0.925124,0.376960,-0.012859,-0.089472,0.995906,-0.010859,-0.022472,-0.018094,54,68,24,50,131,16,12,24,20,16,0
1648755,1,2520,3080,-88270,-98,-44,1008,-420,72,117,154.323425,1.520083,-3.976084,-0.020633,-0.030875,0.974431,0.221598,-0.026527,-0.069316,0.997242,-0.124527,-0.025316,-0.010758,55,70,24,50,134,17,12,24,20,16,0
1648762,1,1120,560,-84070,16,-79,1006,-412,82,126,155.217316,1.590420,-3.901443,-0.020851,-0.030267,0.976146,0.213981,-0.027754,-0.068014,0.997298,-0.011754,0.010986,-0.008702,56,71,25,52,136,17,12,24,20,16,0
1648769,1,5880,11620,-78610,25,-139,1025,-427,76,123,156.103241,1.465543,-3.782774,-0.019338,-0.029641,0.977809,0.206488,-0.025576,-0.065952,0.997495,-0.000576,0.073048,-0.027505,58,75,26,54,141,17,16,22,19,18,195
1648776,1,5180,8820,-81830,62,-90,974,-414,79,111,156.949921,1.517819,-3.769074,-0.019541,-0.029575,0.979309,0.199244,-0.026488,-0.065712,0.997487,0.035512,0.024288,0.023487,55,70,25,50,134,17,16,22,19,18,195
1648783,1,4200,6440,-86520,-45,-58,1008,-426,81,115,157.760178,1.464202,-3.718575,-0.018788,-0.029370,0.980709,0.192339,-0.025552,-0.064835,0.997569,-0.070552,-0.006835,-0.010431,57,72,26,52,151,22,16,22,19,18,195
1648790,1,2730,2940,-84000,-70,-30,1035,-417,85,129,158.524246,1.451913,-3.669318,-0.018406,-0.029093,0.981983,0.185807,-0.025338,-0.063977,0.997630,-0.095338,-0.033977,-0.03737,59,75,26,54,142,17,16,22,19,18,195
1648797,1,4060,7560,-76230,17,-75,965,-417,88,118,159.341370,1.407551,-3.580514,-0.017679,-0.028531,0.983308,0.178827,-0.024564,-0.062432,0.997747,-0.007564,0.012568,0.032747,56,70,25,50,135,17,16,22,19,18,195
1648804,1,5810,9310,-78680,27,-105,1026,-423,100,115,160.182007,1.379094,-3.513134,-0.017124,-0.028124,0.984612,0.171627,-0.024067,-0.061260,0.997832,0.002933,0.043740,-0.028168,57,73,26,53,129,13,16,22,19,18,195
1648811,1,3920,4760,-84980,-21,-43,997,-424,102,121,161.024078,1.429994,-3.456408,-0.017273,-0.027687,0.985857,0.164381,-0.024956,-0.060270,0.997870,-0.045956,-0.017270,0.00087,59,75,27,53,142,17,16,22,19,18,195
1648818,1,2730,2310,-83090,-97,-44,1017,-427,106,121,161.834885,1.442934,-3.370065,-0.017070,-0.027047,0.987015,0.157411,-0.025181,-0.058766,0.997954,-0.122181,-0.014766,-0.019046,56,71,25,50,137,17,16,22,19,18,195
1648826,1,700,-1120,-78890,-21,-85,1035,-432,100,123,162.622009,1.425302,-3.326357,-0.016674,-0.026810,0.988085,0.150639,-0.024874,-0.058005,0.998006,-0.045874,0.026995,-0.036994,58,73,27,53,143,17,16,22,19,18,195
1648834,1,3500,5320,-76160,46,-105,1000,-426,108,120,163.425156,1.265140,-3.252022,-0.015010,-0.026487,0.989144,0.143762,-0.022079,-0.056714,0.998146,0.023921,0.048286,-0.001854,58,73,27,52,142,17,16,22,19,18,195
1648841,1,5670,8750,-79380,66,-86,1003,-420,106,126,164.219589,1.250842,-3.219468,-0.014664,-0.026326,0.990125,0.136909,-0.021830,-0.056147,0.998184,0.044170,0.029853,-0.004816,56,70,25,49,137,16,16,22,19,18,195
1648848,1,3780,5180,-84840,-82,-71,1007,-429,109,112,165.054214,1.324290,-3.186966,-0.015070,-0.026068,0.991099,0.129680,-0.023111,-0.055580,0.998187,-0.105111,0.015420,-0.008813,58,74,27,53,144,17,16,22,19,18,195
1648855,1,3080,2730,-82530,5,-54,1011,-424,112,118,165.775162,1.381124,-3.178930,-0.015389,-0.026031,0.991893,0.123428,-0.024103,-0.055438,0.998171,-0.019103,-0.001438,-0.012829,58,73,27,52,143,17,31,20,19,20,192
1648862,1,7350,13160,-75670,-18,-77,1028,-430,117,121,166.603821,1.277397,-3.060231,-0.014181,-0.025219,0.992793,0.116293,-0.022293,-0.053372,0.998326,-0.040293,0.023628,-0.029674,56,70,26,50,141,17,31,20,19,20,192
1648869,1,6510,10290,-78330,2,-89,997,-424,112,117,167.431274,1.291575,-3.020179,-0.014084,-0.024960,0.993615,0.109123,-0.022540,-0.052674,0.998357,-0.020540,0.036326,0.001357,59,74,28,53,148,17,31,20,19,20,192
1648876,1,5530,7630,-84630,-40,-63,1016,-424,127,130,168.233566,1.190742,-2.955041,-0.012976,-0.024583,0.994376,0.102195,-0.020781,-0.051541,0.998455,-0.060781,0.011459,-0.017545,59,73,27,51,146,17,31,20,19,20,192
1648883,1,4130,5390,-84770,-93,-12,1008,-430,132,130,168.993835,1.127045,-2.904738,-0.012217,-0.024285,0.995047,0.095616,-0.019669,-0.050666,0.998522,-0.112669,-0.038666,-0.009478,57,71,26,50,144,17,31,20,19,20,192
1648891,1,2310,1400,-81620,-71,-37,1003,-426,130,129,169.807846,1.008865,-2.880417,-0.010999,-0.024252,0.995714,0.088574,-0.017607,-0.050244,0.998582,-0.088607,-0.013244,-0.004418,61,76,28,54,154,17,31,20,19,20,192
1648898,1,2590,1960,-80780,39,-90,1002,-436,127,129,170.686264,0.672008,-2.745413,-0.007788,-0.023400,0.996407,0.081023,-0.011728,-0.047895,0.998784,0.027272,0.042105,-0.003217,59,73,27,51,149,17,31,20,19,20,192
1648905,1,7560,11760,-82670,29,-132,1022,-427,120,121,171.530212,0.564245,-2.650935,-0.006617,-0.022705,0.996999,0.073711,-0.009848,-0.046249,0.998882,0.019152,0.085751,-0.023119,59,72,28,51,152,17,31,20,19,20,192
1648912,1,5880,8190,-88830,-23,-77,1009,-423,144,120,172.433502,0.731017,-2.613842,-0.007869,-0.022337,0.997551,0.065819,-0.012758,-0.045601,0.998878,-0.035758,0.031399,-0.010122,61,76,29,54,158,18,31,20,19,20,192
1648919,1,4130,4830,-88200,-64,-18,970,-432,142,124,173.228729,0.682679,-2.604980,-0.007288,-0.022339,0.997987,0.058905,-0.011915,-0.045447,0.998896,-0.075915,-0.027447,0.028896,59,73,28,51,153,17,31,20,19,20,192
1648933,1,5110,3920,-80010,37,-123,972,-433,145,118,175.043747,0.759254,-2.390637,-0.007520,-0.020554,0.998831,0.043090,-0.013251,-0.041709,0.999042,0.023749,0.081291,0.027042,58,71,27,49,151,17,31,20,19,20,192
1648940,1,13510,11200,-82950,-17,-75,966,-430,147,132,175.878769,0.670476,-2.272152,-0.006559,-0.019603,0.999144,0.035833,-0.011702,-0.039643,0.999145,-0.028702,0.035357,0.033145,61,76,29,53,160,17,31,20,19,20,192
1648947,1,17290,3920,-91000,96,27,1041,-432,150,129,176.804016,0.815016,-2.131113,-0.007627,-0.018390,0.999417,0.027749,-0.014224,-0.037183,0.999207,0.081776,-0.064183,-0.041793,60,74,28,51,160,17,31,20,22,24,172
1648954,1,5880,5600,-87920,-221,-99,1008,-426,157,126,177.577866,0.700947,-2.105417,-0.006503,-0.018238,0.999592,0.021019,-0.012234,-0.036735,0.999250,-0.233234,0.062265,-0.00875,58,71,27,49,153,17,31,20,22,24,172
1648968,1,6370,11130,-78330,68,-143,1014,-423,160,129,179.299438,0.675093,-1.795087,-0.005986,-0.015628,0.999842,0.006020,-0.011782,-0.031323,0.999440,0.056218,0.111677,-0.01456,60,73,28,51,157,17,31,20,22,24,172
1648975,1,6160,9660,-80920,58,-99,993,-438,181,133,-179.780624,0.847610,-1.715782,-0.007367,-0.014986,0.999858,-0.002025,-0.014793,-0.029938,0.999442,0.043207,0.069062,0.006442,58,71,28,50,155,17,31,20,22,24,172
